id_cliente,empleo,antigüedad_empleo,ingresos,ingresos_verificados,rating,dti,vivienda,num_hipotecas,num_lineas_credito,porc_tarjetas_75p,porc_uso_revolving,num_cancelaciones_12meses,num_derogatorios,num_meses_desde_ult_retraso,id_prestamo,descripcion,finalidad,principal,tipo_interes,num_cuotas,imp_cuota,imp_amortizado,estado,imp_recuperado
96345413,office manager,4 years,45000.0,Not Verified,B,20.88,MORTGAGE,2.0,10.0,33.3,40.1,0.0,0.0,18.0,,,other,5000.0,8.24, 36 months,157.24,1007.21,Charged Off,0.0
140237406,Property Manager,6 years,52000.0,Source Verified,D,28.09,RENT,0.0,18.0,33.3,64.0,0.0,1.0,77.0,,,debt_consolidation,20000.0,19.92, 60 months,528.99,1232.09,Current,0.0
137049809,Finance coordinator ,8 years,110000.0,Source Verified,A,20.24,MORTGAGE,3.0,23.0,20.0,26.0,0.0,0.0,65.0,,,debt_consolidation,18200.0,6.67, 36 months,559.23,3260.45,Current,0.0
1041805,Navy Federal Credit Union,5 years,52000.0,Not Verified,A,22.71,MORTGAGE,,20.0,,46.4,0.0,0.0,,,  Borrower added on 11/25/11 > Loan for unexpected family emergency.  I intend to pay this off sooner that 36 months with employee bonus early 2012.  Thank you. <br>,debt_consolidation,6000.0,7.9, 36 months,187.75,6000.0,Fully Paid,0.0
35968648,Independent contractor,< 1 year,70000.0,Source Verified,E,10.41,RENT,0.0,12.0,42.9,57.9,0.0,0.0,,,,other,6000.0,21.99, 36 months,229.12,6000.0,Fully Paid,0.0
48606106,Premier Relationship Manager,2 years,77000.0,Verified,C,5.18,RENT,0.0,6.0,50.0,87.8,0.0,0.0,5.0,,,credit_card,6400.0,12.69, 36 months,214.69,1220.54,Charged Off,765.07
69978443,Professor,7 years,79800.0,Source Verified,A,22.75,MORTGAGE,4.0,16.0,0.0,21.0,0.0,0.0,23.0,,,debt_consolidation,15000.0,6.49, 36 months,459.67,15000.0,Fully Paid,0.0
64812976,Advanced Sales Reprersentative,10+ years,75000.0,Not Verified,A,28.08,MORTGAGE,2.0,14.0,0.0,25.1,0.0,0.0,,,,credit_card,18000.0,6.24, 36 months,549.56,18000.0,Fully Paid,0.0
36048267,Special Agent,10+ years,135000.0,Verified,B,19.47,MORTGAGE,7.0,24.0,81.8,74.9,0.0,0.0,45.0,,,credit_card,3300.0,11.99, 36 months,109.6,3300.0,Fully Paid,0.0
132234878,RN,10+ years,100000.0,Not Verified,A,23.8,MORTGAGE,2.0,13.0,33.3,44.9,0.0,0.0,33.0,,,credit_card,15000.0,6.07, 36 months,456.81,4297.89,Current,0.0
129061902,INVENTORY,10+ years,57000.0,Source Verified,A,15.47,MORTGAGE,3.0,9.0,0.0,20.3,0.0,0.0,,,,car,5000.0,6.08, 36 months,152.3,1701.69,Current,0.0
35653129,Director,10+ years,80600.0,Not Verified,C,16.33,MORTGAGE,3.0,5.0,100.0,99.9,0.0,0.0,40.0,,,debt_consolidation,12000.0,12.99, 60 months,272.98,12000.0,Fully Paid,0.0
109025125,Sales,10+ years,217000.0,Source Verified,A,4.65,MORTGAGE,3.0,9.0,25.0,37.8,0.0,0.0,,,,home_improvement,6600.0,7.07, 36 months,204.01,3866.35,Current,0.0
115360902,Waitress,6 years,27000.0,Source Verified,B,10.58,MORTGAGE,0.0,5.0,0.0,50.1,0.0,0.0,,,,debt_consolidation,10000.0,10.91, 36 months,326.97,4871.61,Current,0.0
89996015,driver,8 years,75000.0,Not Verified,E,5.44,RENT,0.0,7.0,0.0,21.4,0.0,1.0,,,,other,20000.0,24.49, 60 months,581.07,3233.03,Charged Off,2438.07
125246107,Consultant,10+ years,195000.0,Source Verified,C,32.89,RENT,2.0,16.0,16.7,51.9,0.0,0.0,38.0,,,other,16625.0,16.02, 36 months,584.65,5979.64,Current,0.0
48764928,Sales Associate,2 years,59200.0,Not Verified,D,9.61,MORTGAGE,1.0,5.0,50.0,4.1,0.0,0.0,16.0,,,debt_consolidation,4000.0,17.57, 36 months,143.75,4000.0,Fully Paid,0.0
81130333,BILLER,8 years,48200.0,Not Verified,B,4.43,MORTGAGE,3.0,11.0,50.0,26.7,0.0,2.0,44.0,,,home_improvement,8000.0,10.75, 36 months,260.97,8000.0,Fully Paid,0.0
138392629,Service writer,9 years,50000.0,Not Verified,C,27.08,MORTGAGE,1.0,11.0,0.0,10.5,0.0,0.0,,,,debt_consolidation,20000.0,14.47, 60 months,470.26,1662.85,Current,0.0
113761273,,,47000.0,Verified,C,34.86,MORTGAGE,6.0,8.0,0.0,67.9,0.0,0.0,31.0,,,debt_consolidation,7175.0,14.08, 36 months,245.51,7175.0,Fully Paid,0.0
8981145,Associate Athletic Director,7 years,52900.0,Source Verified,C,14.86,MORTGAGE,1.0,6.0,100.0,74.4,0.0,0.0,21.0,,,credit_card,22775.0,15.61, 60 months,549.14,22775.0,Fully Paid,0.0
55991228,TEACHER,10+ years,75000.0,Source Verified,A,24.08,RENT,0.0,9.0,100.0,95.1,0.0,0.0,,,,credit_card,12000.0,6.89, 36 months,369.93,12000.0,Fully Paid,0.0
23964398,Server,2 years,23000.0,Not Verified,C,33.4,RENT,0.0,5.0,100.0,54.4,0.0,0.0,,,,credit_card,3500.0,14.49, 36 months,120.46,237.44,Charged Off,465.08
54374668,Accountant,10+ years,55000.0,Source Verified,C,11.91,OWN,0.0,30.0,10.0,21.3,0.0,0.0,,,,debt_consolidation,18700.0,14.65, 36 months,645.05,18700.0,Fully Paid,0.0
61510786,Assistant Engineer,6 years,65000.0,Not Verified,C,23.3,RENT,0.0,13.0,75.0,81.4,0.0,1.0,31.0,,,debt_consolidation,17150.0,12.29, 36 months,572.01,17150.0,Fully Paid,0.0
7091972,Glazers,4 years,86000.0,Source Verified,B,29.32,MORTGAGE,1.0,15.0,100.0,77.2,0.0,0.0,,,,credit_card,5600.0,13.05, 36 months,188.83,5600.0,Fully Paid,0.0
103357189,business analyst,6 years,80000.0,Verified,C,19.19,RENT,0.0,14.0,50.0,80.3,0.0,0.0,,,,vacation,19400.0,14.99, 36 months,672.42,6029.92,Charged Off,1875.79
17243351,,,37726.0,Verified,D,12.92,RENT,0.0,5.0,100.0,86.6,0.0,0.0,60.0,,,vacation,8000.0,18.24, 36 months,290.19,8000.0,Fully Paid,0.0
24755340,Sen Tng Developer/Course Manager GS -11,10+ years,114000.0,Source Verified,D,29.86,MORTGAGE,2.0,24.0,36.4,63.1,0.0,0.0,,,,debt_consolidation,25200.0,15.61, 60 months,607.61,25200.0,Fully Paid,0.0
30255935,CSR,8 years,53100.0,Source Verified,D,22.92,RENT,0.0,17.0,50.0,57.3,0.0,0.0,46.0,,,debt_consolidation,21175.0,17.57, 60 months,532.77,17655.21,Current,0.0
76728549,Managrr,2 years,60000.0,Verified,A,10.97,RENT,0.0,5.0,25.0,69.8,0.0,0.0,,,,credit_card,13000.0,5.32, 36 months,391.5,12610.53,Current,0.0
145419360,,< 1 year,120000.0,Not Verified,B,9.64,RENT,0.0,8.0,20.0,38.5,0.0,0.0,46.0,,,debt_consolidation,13000.0,11.8, 60 months,287.87,484.85,Current,0.0
90275934,SRAIII-Supervisor,4 years,65000.0,Source Verified,D,17.41,MORTGAGE,2.0,10.0,0.0,54.5,0.0,0.0,50.0,,,debt_consolidation,15000.0,17.99, 60 months,380.82,15000.0,Fully Paid,0.0
123970677,Bookeeper,< 1 year,50000.0,Verified,D,12.53,RENT,0.0,13.0,50.0,34.0,0.0,0.0,50.0,,,debt_consolidation,5275.0,20.0, 36 months,196.04,1963.99,Current,0.0
43349149,Technician,2 years,60000.0,Not Verified,B,16.98,RENT,0.0,20.0,80.0,35.9,0.0,0.0,,,,debt_consolidation,14300.0,8.18, 36 months,449.3,14300.0,Fully Paid,0.0
121905629,owner,10+ years,30000.0,Source Verified,C,3.2,OWN,1.0,4.0,100.0,97.7,0.0,1.0,,,,other,5000.0,13.59, 36 months,169.9,1974.78,Current,0.0
22433220,Clinical Therapist,9 years,75000.0,Source Verified,F,22.32,RENT,0.0,15.0,100.0,84.9,0.0,0.0,26.0,,,other,21000.0,25.57, 60 months,623.42,21000.0,Fully Paid,0.0
1269175,,,43000.0,Source Verified,A,7.65,RENT,1.0,6.0,33.3,24.2,0.0,0.0,,,,house,15000.0,7.9, 36 months,469.36,15000.0,Fully Paid,0.0
14899139,Physician assistant,2 years,100000.0,Source Verified,C,16.4,MORTGAGE,3.0,10.0,33.3,96.0,0.0,1.0,21.0,,,home_improvement,6200.0,14.64, 36 months,213.84,6200.0,Fully Paid,0.0
73845714,Cake decorator ,3 years,36600.0,Not Verified,C,22.3,RENT,1.0,18.0,,23.3,0.0,0.0,,,,debt_consolidation,15000.0,12.99, 36 months,505.34,1750.4,Charged Off,180.0
66047282,Route sales ,10+ years,92000.0,Not Verified,C,14.15,RENT,0.0,20.0,0.0,33.7,0.0,0.0,,,,credit_card,23000.0,11.99, 60 months,511.51,23000.0,Fully Paid,0.0
19015779,Division Chief,10+ years,75000.0,Verified,C,23.44,MORTGAGE,2.0,9.0,50.0,62.9,0.0,0.0,3.0,,,debt_consolidation,24300.0,13.98, 36 months,830.29,24300.0,Fully Paid,0.0
5686598,Hollie Haynes,4 years,80000.0,Verified,C,19.83,RENT,0.0,14.0,11.1,14.8,0.0,0.0,46.0,,,debt_consolidation,10000.0,15.8, 36 months,350.59,10000.0,Fully Paid,0.0
129105494,Tax Auditor,2 years,57000.0,Source Verified,B,13.16,RENT,0.0,6.0,0.0,9.5,0.0,0.0,,,,debt_consolidation,25000.0,10.9, 60 months,542.32,4329.03,Current,0.0
141583388,RN,8 years,180000.0,Source Verified,A,4.6,MORTGAGE,2.0,11.0,0.0,5.2,0.0,0.0,,,,major_purchase,5500.0,6.11, 36 months,167.6,705.12,Current,0.0
19576873,Manager,7 years,45760.0,Verified,D,15.39,RENT,2.0,7.0,100.0,71.8,0.0,0.0,20.0,,,debt_consolidation,10000.0,16.29, 60 months,244.73,10000.0,Fully Paid,0.0
13297363,Clinical Supervisor,10+ years,70000.0,Source Verified,A,12.86,MORTGAGE,1.0,13.0,16.7,22.9,0.0,0.0,,,,debt_consolidation,3600.0,6.62, 36 months,110.54,3600.0,Fully Paid,0.0
85606072,,,42345.96,Verified,F,33.22,RENT,0.0,8.0,100.0,33.8,0.0,0.0,32.0,,,debt_consolidation,16450.0,25.69, 60 months,489.51,1184.69,Charged Off,1742.86
113090139,VP of Operations,1 year,78000.0,Not Verified,B,29.53,MORTGAGE,2.0,12.0,28.6,38.2,0.0,0.0,34.0,,,major_purchase,21000.0,10.42, 36 months,681.76,10268.13,Current,0.0
48645635,Broker,10+ years,125000.0,Source Verified,D,19.84,MORTGAGE,6.0,10.0,83.3,92.5,0.0,0.0,,,,debt_consolidation,35000.0,17.86, 60 months,886.11,35000.0,Fully Paid,0.0
81970321,Sr. Ops. Mgr,10+ years,135000.0,Source Verified,B,13.38,MORTGAGE,2.0,7.0,0.0,57.7,0.0,0.0,19.0,,,debt_consolidation,24000.0,10.99, 60 months,521.7,24000.0,Fully Paid,0.0
36230849,Direct Social Worker,3 years,36000.0,Not Verified,D,19.77,RENT,0.0,5.0,0.0,51.4,0.0,0.0,,,,debt_consolidation,8000.0,15.59, 36 months,279.64,8000.0,Fully Paid,0.0
95012596,Supervisor ,10+ years,45000.0,Source Verified,B,27.89,MORTGAGE,4.0,12.0,0.0,44.7,0.0,0.0,32.0,,,debt_consolidation,1600.0,8.24, 36 months,50.32,1600.0,Fully Paid,0.0
65986208,Genius/technitian,5 years,43599.0,Source Verified,B,16.74,RENT,0.0,8.0,100.0,94.9,0.0,0.0,,,,debt_consolidation,10000.0,11.22, 36 months,328.43,10000.0,Fully Paid,0.0
83114040,mailhandler,10+ years,68000.0,Source Verified,F,31.01,OWN,0.0,9.0,40.0,41.8,0.0,1.0,,,,house,25000.0,26.99, 36 months,1020.5,25000.0,Fully Paid,0.0
134811156,Driver,2 years,50000.0,Source Verified,A,29.16,RENT,0.0,10.0,66.7,58.2,0.0,0.0,,,,credit_card,15000.0,7.46, 36 months,466.32,3442.35,Current,0.0
143389359,RN Supervisor,7 years,85000.0,Not Verified,B,15.61,MORTGAGE,1.0,12.0,,33.2,0.0,1.0,,,,other,2500.0,10.72, 36 months,81.52,239.94,Current,0.0
85534811,Corrections Officer,10+ years,90000.0,Source Verified,C,11.2,RENT,1.0,4.0,100.0,78.0,0.0,0.0,,,,home_improvement,12000.0,13.49, 60 months,276.06,5400.38,Current,0.0
91923957,delivery,10+ years,106000.0,Not Verified,C,25.51,OWN,2.0,14.0,20.0,22.2,0.0,0.0,,,,debt_consolidation,21600.0,14.99, 60 months,513.75,6774.87,Charged Off,0.0
56974793,Carpenter,2 years,24000.0,Source Verified,C,27.5,RENT,0.0,4.0,50.0,53.3,0.0,0.0,,,,debt_consolidation,4000.0,12.29, 36 months,133.42,2613.81,Charged Off,183.1
13227323,Senior Engineer,6 years,87000.0,Verified,A,8.12,RENT,0.0,9.0,33.3,49.7,0.0,0.0,,,,credit_card,10000.0,7.62, 36 months,311.62,10000.0,Fully Paid,0.0
65140939,Nurse practitioner,5 years,105000.0,Source Verified,A,17.74,MORTGAGE,5.0,20.0,100.0,68.9,0.0,0.0,79.0,,,debt_consolidation,24000.0,7.89, 36 months,750.86,24000.0,Fully Paid,0.0
109947804,dispatcher,10+ years,43000.0,Not Verified,A,25.62,MORTGAGE,3.0,12.0,16.7,25.7,0.0,0.0,,,,debt_consolidation,10000.0,7.97, 36 months,313.23,10000.0,Fully Paid,0.0
143500685,Branch manager ,1 year,55000.0,Not Verified,B,4.54,RENT,0.0,11.0,0.0,21.4,0.0,0.0,18.0,,,credit_card,7000.0,10.33, 36 months,226.96,674.94,Current,0.0
93683483,Connections Club Coordinator ,< 1 year,27000.0,Source Verified,D,14.8,RENT,0.0,6.0,100.0,56.5,0.0,0.0,,,,debt_consolidation,10000.0,21.49, 60 months,239.03,4348.5,Current,0.0
130817120,die leadman,1 year,100000.0,Source Verified,B,23.15,RENT,0.0,14.0,33.3,66.0,0.0,1.0,,,,debt_consolidation,15000.0,9.43, 36 months,480.01,4538.45,Current,0.0
65027401,RN,9 years,48000.0,Verified,A,4.75,MORTGAGE,4.0,8.0,0.0,3.6,0.0,0.0,71.0,,,other,10000.0,7.26, 36 months,309.97,10000.0,Fully Paid,0.0
7275464,State fund,10+ years,45000.0,Verified,B,12.01,RENT,0.0,11.0,0.0,55.7,0.0,1.0,73.0,,,debt_consolidation,11500.0,12.99, 36 months,387.43,11500.0,Fully Paid,0.0
126903456,OWNER,< 1 year,60000.0,Source Verified,C,14.02,OWN,0.0,5.0,33.3,65.8,0.0,0.0,,,,small_business,7200.0,13.59, 36 months,244.65,7200.0,Fully Paid,0.0
128238621,Marketing Coordinator ,2 years,60000.0,Source Verified,B,29.04,RENT,0.0,15.0,60.0,54.7,0.0,0.0,16.0,,,credit_card,15000.0,10.91, 36 months,490.45,4862.63,Current,0.0
90327017,Benefits verification specialist ,1 year,35000.0,Verified,F,34.09,RENT,0.0,11.0,0.0,35.8,0.0,0.0,79.0,,,debt_consolidation,15400.0,27.79, 60 months,477.55,1972.76,Charged Off,1954.9
36271497,Teacher,10+ years,58000.0,Not Verified,D,6.87,MORTGAGE,3.0,4.0,,0.0,0.0,0.0,,,,other,3200.0,17.86, 36 months,115.47,3200.0,Fully Paid,0.0
42473621,Manager,10+ years,95000.0,Not Verified,B,17.82,RENT,1.0,4.0,0.0,6.8,0.0,0.0,28.0,,,debt_consolidation,7500.0,10.99, 36 months,245.51,7500.0,Fully Paid,0.0
88799593,Doctor ,6 years,67000.0,Not Verified,D,11.14,RENT,0.0,24.0,40.0,41.2,0.0,0.0,,,,medical,21000.0,19.99, 60 months,556.26,7949.57,Current,0.0
67125205,Associate Professor,10+ years,100000.0,Verified,D,24.36,MORTGAGE,1.0,19.0,66.7,57.8,0.0,0.0,10.0,,,credit_card,35000.0,16.55, 36 months,1240.03,5525.7,Charged Off,1042.59
46447137,Support Specialist ,2 years,32000.0,Not Verified,A,17.29,MORTGAGE,2.0,17.0,0.0,13.7,0.0,1.0,44.0,,,debt_consolidation,6000.0,6.39, 36 months,183.6,6000.0,Fully Paid,0.0
42964287,Senior Accountant,4 years,70000.0,Source Verified,C,15.65,RENT,1.0,9.0,33.3,61.3,0.0,0.0,56.0,,,other,6000.0,12.69, 36 months,201.27,6000.0,Fully Paid,0.0
138587335,Janitor,2 years,55000.0,Source Verified,F,1.29,RENT,0.0,2.0,0.0,30.1,0.0,0.0,54.0,,,moving,10650.0,30.17, 60 months,345.68,497.27,Current,0.0
127651058,dc lead,10+ years,45240.0,Source Verified,D,23.93,MORTGAGE,4.0,6.0,100.0,48.3,0.0,0.0,35.0,,,small_business,20000.0,19.03, 60 months,519.15,2890.75,Current,0.0
144626411,Supervisor,2 years,60000.0,Not Verified,C,28.98,RENT,0.0,7.0,33.3,30.2,0.0,0.0,,,,debt_consolidation,20000.0,14.47, 36 months,688.13,1357.12,Current,0.0
1331462,Kevin P Greene and Associates,< 1 year,25000.0,Source Verified,A,16.42,RENT,0.0,15.0,25.0,53.0,0.0,0.0,,,,debt_consolidation,8000.0,6.62, 36 months,245.63,8000.0,Fully Paid,0.0
91133339,Owner,5 years,60000.0,Not Verified,D,22.98,RENT,0.0,10.0,33.3,33.2,0.0,0.0,23.0,,,small_business,14800.0,18.99, 60 months,383.84,2062.29,Charged Off,0.0
43986619,Computer Programmer,10+ years,114347.0,Verified,D,20.26,MORTGAGE,5.0,17.0,80.0,73.2,0.0,0.0,,,,debt_consolidation,35000.0,16.55, 60 months,861.4,35000.0,Fully Paid,0.0
131626998,Inside sales,10+ years,59000.0,Source Verified,B,22.4,MORTGAGE,6.0,9.0,50.0,43.8,0.0,0.0,,,,debt_consolidation,19200.0,9.92, 60 months,407.19,2848.99,Current,0.0
70111757,Business manager,10+ years,60000.0,Not Verified,A,15.84,OWN,4.0,18.0,16.7,22.3,0.0,0.0,,,,debt_consolidation,15000.0,6.49, 36 months,459.67,15000.0,Fully Paid,0.0
90106458,owner,4 years,60000.0,Source Verified,C,8.48,OWN,0.0,9.0,14.3,32.8,0.0,0.0,,,,small_business,10550.0,12.79, 36 months,354.41,2808.09,Charged Off,1048.94
142239283,Television Director,7 years,145000.0,Not Verified,B,3.82,MORTGAGE,1.0,4.0,0.0,0.0,0.0,0.0,15.0,,,home_improvement,8000.0,12.98, 36 months,269.48,743.75,Current,0.0
138632750,MANGER,6 years,82000.0,Not Verified,C,6.63,RENT,0.0,23.0,0.0,14.6,0.0,0.0,,,,vacation,10000.0,16.91, 36 months,356.08,1569.49,Current,0.0
41003621,Flight Attendant,10+ years,104000.0,Source Verified,B,28.56,RENT,1.0,10.0,33.3,60.0,0.0,0.0,11.0,,,debt_consolidation,21000.0,9.17, 36 months,669.46,21000.0,Fully Paid,0.0
128204231,Paint Manager,10+ years,75000.0,Not Verified,A,24.26,MORTGAGE,4.0,8.0,0.0,80.4,0.0,0.0,18.0,,,debt_consolidation,18000.0,6.72, 36 months,553.49,6084.4,Current,0.0
100072107,supervisor,10+ years,55000.0,Source Verified,B,26.51,RENT,0.0,13.0,60.0,71.9,0.0,1.0,22.0,,,debt_consolidation,8800.0,11.44, 36 months,289.94,8800.0,Fully Paid,0.0
5384690,Boston Coach Chicago,10+ years,39000.0,Not Verified,A,13.14,MORTGAGE,4.0,9.0,14.3,27.9,0.0,0.0,,,,home_improvement,5000.0,6.03, 36 months,152.18,5000.0,Fully Paid,0.0
20732422,LTC Claims Call Quality Coordinator,8 years,66800.0,Verified,D,1.44,RENT,0.0,4.0,50.0,42.8,0.0,6.0,,,,other,5375.0,16.99, 36 months,191.61,5375.0,Fully Paid,0.0
2373018,morris okun,8 years,250000.0,Source Verified,B,6.36,MORTGAGE,9.0,10.0,100.0,86.9,0.0,0.0,47.0,,,credit_card,24000.0,11.14, 36 months,787.33,24000.0,Fully Paid,0.0
2370574,jersey shore medical center,6 years,25000.0,Not Verified,C,25.1,RENT,0.0,7.0,100.0,54.9,0.0,0.0,37.0,,  Borrower added on 12/12/12 > financing for car<br><br> Borrower added on 12/12/12 > funds for refinancing car<br><br> Borrower added on 12/12/12 > funds needed for auto refinancing<br><br> Borrower added on 12/12/12 > funds  for auto financing<br>,car,8325.0,17.27, 36 months,297.93,8325.0,Fully Paid,0.0
70281724,,,40000.0,Verified,D,32.34,MORTGAGE,0.0,7.0,100.0,99.8,0.0,0.0,,,,debt_consolidation,14400.0,19.53, 36 months,531.72,5770.04,Charged Off,1201.25
12458462,Inventory Associate,7 years,20000.0,Not Verified,D,23.71,RENT,0.0,5.0,100.0,65.7,0.0,0.0,,,,debt_consolidation,3600.0,16.59, 36 months,127.62,3600.0,Fully Paid,0.0
4435843,Sysco,8 years,35000.0,Not Verified,B,21.63,OWN,1.0,8.0,60.0,65.6,0.0,0.0,,,,debt_consolidation,6500.0,13.11, 36 months,219.36,6500.0,Fully Paid,0.0
60971498,Respiratory Therapist,9 years,54000.0,Source Verified,A,17.41,RENT,3.0,17.0,0.0,25.9,0.0,0.0,39.0,,,credit_card,11000.0,7.26, 36 months,340.96,11000.0,Fully Paid,0.0
133924689,Sr software engineer ,10+ years,96000.0,Not Verified,B,3.51,MORTGAGE,2.0,10.0,14.3,27.4,0.0,0.0,17.0,,,credit_card,10000.0,9.58, 60 months,210.41,1213.18,Current,0.0
134650372,Plant Manager,7 years,120000.0,Source Verified,A,7.39,MORTGAGE,4.0,6.0,0.0,55.9,0.0,0.0,,,,debt_consolidation,25000.0,6.83, 60 months,493.03,3229.47,Current,0.0
136894697,General Manager,4 years,110500.0,Source Verified,B,12.55,MORTGAGE,1.0,7.0,0.0,42.0,0.0,0.0,49.0,,,credit_card,4400.0,11.55, 36 months,145.2,4400.0,Fully Paid,0.0
28563808,Event Manager,3 years,31200.0,Source Verified,D,20.01,RENT,0.0,11.0,42.9,60.0,0.0,0.0,60.0,,,credit_card,14000.0,16.99, 60 months,347.87,14000.0,Fully Paid,0.0
3918030,Ferrellgas,10+ years,119000.0,Verified,B,19.91,OWN,0.0,13.0,0.0,15.4,0.0,0.0,,,,home_improvement,20000.0,12.12, 36 months,665.44,20000.0,Fully Paid,0.0
1391750,"bliss-murski sales, adalight home health",10+ years,70000.0,Verified,E,29.28,MORTGAGE,5.0,22.0,100.0,83.7,0.0,0.0,,,,debt_consolidation,35000.0,21.0, 36 months,1318.63,35000.0,Fully Paid,0.0
93880316,Salesperson,3 years,40000.0,Source Verified,D,13.32,RENT,0.0,9.0,100.0,38.7,0.0,0.0,,,,debt_consolidation,10000.0,19.99, 36 months,371.59,10000.0,Fully Paid,0.0
105940249,Inventory Control Specialist ,4 years,47000.0,Not Verified,A,28.29,MORTGAGE,1.0,11.0,0.0,18.0,0.0,0.0,,,,home_improvement,4000.0,7.24, 36 months,123.95,4000.0,Fully Paid,0.0
77941668,Educational Assistant,10+ years,34000.0,Source Verified,C,24.07,MORTGAGE,5.0,8.0,50.0,74.9,0.0,0.0,8.0,,,debt_consolidation,12925.0,13.67, 60 months,298.54,6239.84,Current,0.0
141011184,Compliance Specialist,10+ years,37000.0,Source Verified,C,30.68,MORTGAGE,3.0,4.0,100.0,94.6,0.0,0.0,,,,debt_consolidation,6400.0,14.47, 36 months,220.21,6400.0,Fully Paid,0.0
85689008,Sales,10+ years,130000.0,Source Verified,C,14.4,RENT,0.0,17.0,40.0,65.5,0.0,0.0,11.0,,,debt_consolidation,20000.0,14.49, 60 months,470.47,8879.51,Current,0.0
63529968,Principal,10+ years,150000.0,Source Verified,D,19.27,MORTGAGE,5.0,13.0,100.0,73.4,0.0,0.0,37.0,,,debt_consolidation,30000.0,17.86, 60 months,759.52,30000.0,Fully Paid,0.0
70721805,Registered Nurse,< 1 year,50000.0,Source Verified,C,17.79,RENT,0.0,7.0,100.0,93.3,0.0,0.0,55.0,,,debt_consolidation,9000.0,11.99, 36 months,298.89,9000.0,Fully Paid,0.0
144389728,Accounting Manager,10+ years,90000.0,Not Verified,B,7.03,MORTGAGE,1.0,9.0,16.7,33.7,0.0,0.0,52.0,,,debt_consolidation,20000.0,11.31, 36 months,657.72,1420.97,Current,0.0
78963498,Business Systems Analyst,4 years,85000.0,Source Verified,B,14.47,MORTGAGE,1.0,11.0,0.0,62.0,0.0,1.0,,,,debt_consolidation,24000.0,11.47, 60 months,527.47,24000.0,Fully Paid,0.0
87952590,Fulfillment Associate,1 year,30000.0,Source Verified,D,23.24,RENT,0.0,9.0,25.0,52.9,0.0,0.0,,,,debt_consolidation,12600.0,16.99, 36 months,449.17,10446.84,Current,0.0
132339884,I.T. TECH,10+ years,150000.0,Source Verified,C,3.9,OWN,0.0,4.0,75.0,80.7,0.0,0.0,,,,credit_card,20000.0,12.61, 60 months,451.08,2792.66,Current,0.0
107089880,Paralegal ,1 year,62500.0,Source Verified,B,26.31,RENT,2.0,12.0,20.0,55.4,0.0,0.0,16.0,,,debt_consolidation,15000.0,11.44, 36 months,494.22,8984.51,Current,0.0
23303073,Director of External Affairs,1 year,85000.0,Verified,D,24.28,RENT,0.0,28.0,85.7,81.0,0.0,0.0,,,,debt_consolidation,30975.0,17.57, 60 months,779.34,30975.0,Fully Paid,0.0
72683515,,,32000.0,Verified,B,12.23,MORTGAGE,1.0,10.0,33.3,38.6,0.0,0.0,43.0,,,debt_consolidation,9900.0,10.75, 36 months,322.95,9900.0,Fully Paid,0.0
38341621,Sales,5 years,112000.0,Verified,E,5.27,MORTGAGE,3.0,7.0,0.0,46.6,0.0,0.0,44.0,,,home_improvement,12000.0,19.24, 60 months,312.88,12000.0,Fully Paid,0.0
140809776,Foreman ,2 years,46000.0,Not Verified,C,16.18,MORTGAGE,1.0,7.0,50.0,54.9,0.0,0.0,,,,debt_consolidation,10000.0,16.14, 36 months,352.27,1118.54,Current,0.0
69613817,assistant manager printing,10+ years,51000.0,Source Verified,B,14.14,MORTGAGE,6.0,7.0,33.3,52.6,0.0,0.0,,,,car,10000.0,8.49, 60 months,205.12,5660.38,Current,0.0
133428279,Registered Nurse,1 year,85000.0,Source Verified,B,1.86,OWN,2.0,4.0,0.0,68.0,0.0,0.0,15.0,,,other,5000.0,10.07, 36 months,161.51,1241.69,Current,0.0
2365749,New York City Transit ,10+ years,58000.0,Not Verified,C,28.44,RENT,0.0,17.0,50.0,58.8,0.0,0.0,20.0,,  Borrower added on 12/05/12 > really need help to get out of debt. My daughter gradution from  college this year 2013.  Would like to help get family home in delware.<br>,debt_consolidation,10000.0,14.33, 36 months,343.39,10000.0,Fully Paid,0.0
35968557,Teacher,10+ years,82900.0,Verified,B,10.41,MORTGAGE,3.0,8.0,100.0,79.0,0.0,0.0,34.0,,,debt_consolidation,20400.0,11.99, 36 months,677.48,20400.0,Fully Paid,0.0
142647475,Certified Nurse Assistant,1 year,43200.0,Source Verified,C,8.67,RENT,0.0,10.0,60.0,51.6,0.0,0.0,,,,debt_consolidation,10000.0,15.02, 36 months,346.76,903.16,Current,0.0
43289291,sales ,7 years,45000.0,Not Verified,B,29.01,MORTGAGE,2.0,8.0,0.0,52.2,0.0,1.0,,,,home_improvement,4000.0,8.18, 36 months,125.68,4000.0,Fully Paid,0.0
5030555,Department of Veteran's Affairs,10+ years,77729.0,Source Verified,B,10.02,MORTGAGE,1.0,12.0,20.0,35.7,0.0,0.0,,,,major_purchase,5000.0,13.11, 36 months,168.74,5000.0,Fully Paid,0.0
1561036,National Data Research,9 years,50000.0,Not Verified,B,6.95,RENT,0.0,8.0,50.0,63.6,0.0,0.0,,,  Borrower added on 10/06/12 > Credit card pay off.  I'll have absolutely no problem paying it.  I just want to be smart and pay a lesser interest.<br>,debt_consolidation,7200.0,14.09, 36 months,246.4,7200.0,Fully Paid,0.0
